Filename,Section,Metric,Value
constants.js,Halstead Metrics,Vocabulary,39
constants.js,Halstead Metrics,Length,70
constants.js,Halstead Metrics,Volume,369.98
constants.js,Halstead Metrics,Difficulty,3.82
constants.js,Halstead Metrics,Effort,1412.64
constants.js,Keyword Frequency,None,0
constants.js,General,Average Line Length,24.70
constants.js,Results,Final Score,65
constants.js,Results,Grade,B-

defaults.js,LOC Metrics,Total Lines,125
defaults.js,LOC Metrics,Blank Lines,22
defaults.js,LOC Metrics,Comment Lines,0
defaults.js,LOC Metrics,Code Lines,103
defaults.js,Halstead Metrics,Unique Operators,14
defaults.js,Halstead Metrics,Unique Operands,150
defaults.js,Halstead Metrics,Total Operators,388
defaults.js,Halstead Metrics,Total Operands,383
defaults.js,Halstead Metrics,Vocabulary,164
defaults.js,Halstead Metrics,Length,771
defaults.js,Halstead Metrics,Volume,5672.67
defaults.js,Halstead Metrics,Difficulty,17.87
defaults.js,Halstead Metrics,Effort,101389.57
defaults.js,Keyword Frequency,return,8
defaults.js,Keyword Frequency,if,4
defaults.js,Keyword Frequency,else,1
defaults.js,General,Average Line Length,39.02
defaults.js,Results,Final Score,55
defaults.js,Results,Grade,C

index.js,LOC Metrics,Total Lines,21
index.js,LOC Metrics,Blank Lines,2
index.js,LOC Metrics,Comment Lines,0
index.js,LOC Metrics,Code Lines,19
index.js,Halstead Metrics,Unique Operators,10
index.js,Halstead Metrics,Unique Operands,48
index.js,Halstead Metrics,Total Operators,47
index.js,Halstead Metrics,Total Operands,70
index.js,Halstead Metrics,Vocabulary,58
index.js,Halstead Metrics,Length,117
index.js,Halstead Metrics,Volume,685.38
index.js,Halstead Metrics,Difficulty,7.29
index.js,Halstead Metrics,Effort,4997.59
index.js,Keyword Frequency,for,1
index.js,General,Average Line Length,35.21
index.js,Results,Final Score,65
index.js,Results,Grade,B-

plot.js,LOC Metrics,Total Lines,395
plot.js,LOC Metrics,Blank Lines,44
plot.js,LOC Metrics,Comment Lines,0
plot.js,LOC Metrics,Code Lines,351
plot.js,Halstead Metrics,Unique Operators,16
plot.js,Halstead Metrics,Unique Operands,258
plot.js,Halstead Metrics,Total Operators,1213
plot.js,Halstead Metrics,Total Operands,1278
plot.js,Halstead Metrics,Vocabulary,274
plot.js,Halstead Metrics,Length,2491
plot.js,Halstead Metrics,Volume,20172.20
plot.js,Halstead Metrics,Difficulty,39.63
plot.js,Halstead Metrics,Effort,799381.98
plot.js,Keyword Frequency,return,27
plot.js,Keyword Frequency,if,30
plot.js,Keyword Frequency,for,3
plot.js,Keyword Frequency,else,1
plot.js,General,Average Line Length,39.68
plot.js,Results,Final Score,55
plot.js,Results,Grade,C

render.js,LOC Metrics,Total Lines,1084
render.js,LOC Metrics,Blank Lines,122
render.js,LOC Metrics,Comment Lines,0
render.js,LOC Metrics,Code Lines,962
render.js,Halstead Metrics,Unique Operators,16
render.js,Halstead Metrics,Unique Operands,587
render.js,Halstead Metrics,Total Operators,3907
render.js,Halstead Metrics,Total Operands,4134
render.js,Halstead Metrics,Vocabulary,603
render.js,Halstead Metrics,Length,8041
render.js,Halstead Metrics,Volume,74266.79
render.js,Halstead Metrics,Difficulty,56.34
render.js,Halstead Metrics,Effort,4184244.09
render.js,Keyword Frequency,if,50
render.js,Keyword Frequency,else,17
render.js,Keyword Frequency,return,51
render.js,Keyword Frequency,for,27
render.js,Keyword Frequency,with,2
render.js,General,Average Line Length,45.04
render.js,Results,Final Score,55
render.js,Results,Grade,C

select.js,LOC Metrics,Total Lines,28
select.js,LOC Metrics,Blank Lines,6
select.js,LOC Metrics,Comment Lines,0
select.js,LOC Metrics,Code Lines,22
select.js,Halstead Metrics,Unique Operators,12
select.js,Halstead Metrics,Unique Operands,54
select.js,Halstead Metrics,Total Operators,81
select.js,Halstead Metrics,Total Operands,93
select.js,Halstead Metrics,Vocabulary,66
select.js,Halstead Metrics,Length,174
select.js,Halstead Metrics,Volume,1051.72
select.js,Halstead Metrics,Difficulty,10.33
select.js,Halstead Metrics,Effort,10867.82
select.js,Keyword Frequency,for,1
select.js,Keyword Frequency,if,4
select.js,Keyword Frequency,return,1
select.js,General,Average Line Length,37.05
select.js,Results,Final Score,55
select.js,Results,Grade,C

arrays_to_calcdata.js,LOC Metrics,Total Lines,49
arrays_to_calcdata.js,LOC Metrics,Blank Lines,7
arrays_to_calcdata.js,LOC Metrics,Comment Lines,0
arrays_to_calcdata.js,LOC Metrics,Code Lines,42
arrays_to_calcdata.js,Halstead Metrics,Unique Operators,13
arrays_to_calcdata.js,Halstead Metrics,Unique Operands,87
arrays_to_calcdata.js,Halstead Metrics,Total Operators,176
arrays_to_calcdata.js,Halstead Metrics,Total Operands,219
arrays_to_calcdata.js,Halstead Metrics,Vocabulary,100
arrays_to_calcdata.js,Halstead Metrics,Length,395
arrays_to_calcdata.js,Halstead Metrics,Volume,2624.32
arrays_to_calcdata.js,Halstead Metrics,Difficulty,16.36
arrays_to_calcdata.js,Halstead Metrics,Effort,42939.36
arrays_to_calcdata.js,Keyword Frequency,for,1
arrays_to_calcdata.js,Keyword Frequency,if,4
arrays_to_calcdata.js,General,Average Line Length,44.93
arrays_to_calcdata.js,Results,Final Score,55
arrays_to_calcdata.js,Results,Grade,C

attributes.js,LOC Metrics,Total Lines,699
attributes.js,LOC Metrics,Blank Lines,20
attributes.js,LOC Metrics,Comment Lines,0
attributes.js,LOC Metrics,Code Lines,679
attributes.js,Halstead Metrics,Unique Operators,15
attributes.js,Halstead Metrics,Unique Operands,527
attributes.js,Halstead Metrics,Total Operators,1250
attributes.js,Halstead Metrics,Total Operands,2605
attributes.js,Halstead Metrics,Vocabulary,542
attributes.js,Halstead Metrics,Length,3855
attributes.js,Halstead Metrics,Volume,35011.68
attributes.js,Halstead Metrics,Difficulty,37.07
attributes.js,Halstead Metrics,Effort,1297990.11
attributes.js,Keyword Frequency,return,3
attributes.js,Keyword Frequency,for,13
attributes.js,Keyword Frequency,with,12
attributes.js,Keyword Frequency,if,28
attributes.js,General,Average Line Length,38.00
attributes.js,Results,Final Score,55
attributes.js,Results,Grade,C

calc_selection.js,LOC Metrics,Total Lines,9
calc_selection.js,LOC Metrics,Blank Lines,2
calc_selection.js,LOC Metrics,Comment Lines,0
calc_selection.js,LOC Metrics,Code Lines,7
calc_selection.js,Halstead Metrics,Unique Operators,8
calc_selection.js,Halstead Metrics,Unique Operands,16
calc_selection.js,Halstead Metrics,Total Operators,24
calc_selection.js,Halstead Metrics,Total Operands,21
calc_selection.js,Halstead Metrics,Vocabulary,24
calc_selection.js,Halstead Metrics,Length,45
calc_selection.js,Halstead Metrics,Volume,206.32
calc_selection.js,Halstead Metrics,Difficulty,5.25
calc_selection.js,Halstead Metrics,Effort,1083.20
calc_selection.js,Keyword Frequency,if,1
calc_selection.js,General,Average Line Length,28.57
calc_selection.js,Results,Final Score,70
calc_selection.js,Results,Grade,B

calc.js,LOC Metrics,Total Lines,295
calc.js,LOC Metrics,Blank Lines,41
calc.js,LOC Metrics,Comment Lines,0
calc.js,LOC Metrics,Code Lines,254
calc.js,Halstead Metrics,Unique Operators,16
calc.js,Halstead Metrics,Unique Operands,313
calc.js,Halstead Metrics,Total Operators,1003
calc.js,Halstead Metrics,Total Operands,1107
calc.js,Halstead Metrics,Vocabulary,329
calc.js,Halstead Metrics,Length,2110
calc.js,Halstead Metrics,Volume,17643.70
calc.js,Halstead Metrics,Difficulty,28.29
calc.js,Halstead Metrics,Effort,499209.65
calc.js,Keyword Frequency,if,31
calc.js,Keyword Frequency,for,7
calc.js,Keyword Frequency,else,10
calc.js,Keyword Frequency,with,5
calc.js,Keyword Frequency,while,6
calc.js,Keyword Frequency,return,10
calc.js,General,Average Line Length,37.72
calc.js,Results,Final Score,55
calc.js,Results,Grade,C

colorscale_calc.js,LOC Metrics,Total Lines,33
colorscale_calc.js,LOC Metrics,Blank Lines,4
colorscale_calc.js,LOC Metrics,Comment Lines,0
colorscale_calc.js,LOC Metrics,Code Lines,29
colorscale_calc.js,Halstead Metrics,Unique Operators,8
colorscale_calc.js,Halstead Metrics,Unique Operands,28
colorscale_calc.js,Halstead Metrics,Total Operators,85
colorscale_calc.js,Halstead Metrics,Total Operands,80
colorscale_calc.js,Halstead Metrics,Vocabulary,36
colorscale_calc.js,Halstead Metrics,Length,165
colorscale_calc.js,Halstead Metrics,Volume,853.04
colorscale_calc.js,Halstead Metrics,Difficulty,11.43
colorscale_calc.js,Halstead Metrics,Effort,9749.00
colorscale_calc.js,Keyword Frequency,if,4
colorscale_calc.js,General,Average Line Length,33.83
colorscale_calc.js,Results,Final Score,55
colorscale_calc.js,Results,Grade,C

constants.js,LOC Metrics,Total Lines,18
constants.js,LOC Metrics,Blank Lines,5
constants.js,LOC Metrics,Comment Lines,0
constants.js,LOC Metrics,Code Lines,13
constants.js,Halstead Metrics,Unique Operators,8
constants.js,Halstead Metrics,Unique Operands,55
constants.js,Halstead Metrics,Total Operators,21
constants.js,Halstead Metrics,Total Operands,68
constants.js,Halstead Metrics,Vocabulary,63
constants.js,Halstead Metrics,Length,89
constants.js,Halstead Metrics,Volume,531.98
constants.js,Halstead Metrics,Difficulty,4.95
constants.js,Halstead Metrics,Effort,2630.87
constants.js,Keyword Frequency,None,0
constants.js,General,Average Line Length,39.00
constants.js,Results,Final Score,65
constants.js,Results,Grade,B-

cross_trace_calc.js,LOC Metrics,Total Lines,210
cross_trace_calc.js,LOC Metrics,Blank Lines,25
cross_trace_calc.js,LOC Metrics,Comment Lines,0
cross_trace_calc.js,LOC Metrics,Code Lines,185
cross_trace_calc.js,Halstead Metrics,Unique Operators,16
cross_trace_calc.js,Halstead Metrics,Unique Operands,217
cross_trace_calc.js,Halstead Metrics,Total Operators,765
cross_trace_calc.js,Halstead Metrics,Total Operands,821
cross_trace_calc.js,Halstead Metrics,Vocabulary,233
cross_trace_calc.js,Halstead Metrics,Length,1586
cross_trace_calc.js,Halstead Metrics,Volume,12472.60
cross_trace_calc.js,Halstead Metrics,Difficulty,30.27
cross_trace_calc.js,Halstead Metrics,Effort,377511.67
cross_trace_calc.js,Keyword Frequency,for,16
cross_trace_calc.js,Keyword Frequency,if,18
cross_trace_calc.js,Keyword Frequency,else,3
cross_trace_calc.js,Keyword Frequency,return,4
cross_trace_calc.js,Keyword Frequency,with,3
cross_trace_calc.js,Keyword Frequency,while,1
cross_trace_calc.js,General,Average Line Length,40.17
cross_trace_calc.js,Results,Final Score,55
cross_trace_calc.js,Results,Grade,C

cross_trace_defaults.js,LOC Metrics,Total Lines,49
cross_trace_defaults.js,LOC Metrics,Blank Lines,10
cross_trace_defaults.js,LOC Metrics,Comment Lines,0
cross_trace_defaults.js,LOC Metrics,Code Lines,39
cross_trace_defaults.js,Halstead Metrics,Unique Operators,15
cross_trace_defaults.js,Halstead Metrics,Unique Operands,56
cross_trace_defaults.js,Halstead Metrics,Total Operators,159
cross_trace_defaults.js,Halstead Metrics,Total Operands,141
cross_trace_defaults.js,Halstead Metrics,Vocabulary,71
cross_trace_defaults.js,Halstead Metrics,Length,300
cross_trace_defaults.js,Halstead Metrics,Volume,1844.92
cross_trace_defaults.js,Halstead Metrics,Difficulty,18.88
cross_trace_defaults.js,Halstead Metrics,Effort,34839.42
cross_trace_defaults.js,Keyword Frequency,for,4
cross_trace_defaults.js,Keyword Frequency,return,1
cross_trace_defaults.js,Keyword Frequency,if,6
cross_trace_defaults.js,General,Average Line Length,38.38
cross_trace_defaults.js,Results,Final Score,55
cross_trace_defaults.js,Results,Grade,C

defaults.js,LOC Metrics,Total Lines,97
defaults.js,LOC Metrics,Blank Lines,18
defaults.js,LOC Metrics,Comment Lines,0
defaults.js,LOC Metrics,Code Lines,79
defaults.js,Halstead Metrics,Unique Operators,13
defaults.js,Halstead Metrics,Unique Operands,122
defaults.js,Halstead Metrics,Total Operators,349
defaults.js,Halstead Metrics,Total Operands,313
defaults.js,Halstead Metrics,Vocabulary,135
defaults.js,Halstead Metrics,Length,662
defaults.js,Halstead Metrics,Volume,4684.85
defaults.js,Halstead Metrics,Difficulty,16.68
defaults.js,Halstead Metrics,Effort,78125.67
defaults.js,Keyword Frequency,return,2
defaults.js,Keyword Frequency,if,11
defaults.js,Keyword Frequency,for,1
defaults.js,General,Average Line Length,45.59
defaults.js,Results,Final Score,55
defaults.js,Results,Grade,C

fillcolor_attribute.js,LOC Metrics,Total Lines,18
fillcolor_attribute.js,LOC Metrics,Blank Lines,1
fillcolor_attribute.js,LOC Metrics,Comment Lines,0
fillcolor_attribute.js,LOC Metrics,Code Lines,17
fillcolor_attribute.js,Halstead Metrics,Unique Operators,11
fillcolor_attribute.js,Halstead Metrics,Unique Operands,45
fillcolor_attribute.js,Halstead Metrics,Total Operators,28
fillcolor_attribute.js,Halstead Metrics,Total Operands,59
fillcolor_attribute.js,Halstead Metrics,Vocabulary,56
fillcolor_attribute.js,Halstead Metrics,Length,87
fillcolor_attribute.js,Halstead Metrics,Volume,505.24
fillcolor_attribute.js,Halstead Metrics,Difficulty,7.21
fillcolor_attribute.js,Halstead Metrics,Effort,3643.34
fillcolor_attribute.js,Keyword Frequency,return,1
fillcolor_attribute.js,Keyword Frequency,except,1
fillcolor_attribute.js,Keyword Frequency,for,1
fillcolor_attribute.js,Keyword Frequency,if,1
fillcolor_attribute.js,General,Average Line Length,36.35
fillcolor_attribute.js,Results,Final Score,65
fillcolor_attribute.js,Results,Grade,B-

fillcolor_defaults.js,LOC Metrics,Total Lines,56
fillcolor_defaults.js,LOC Metrics,Blank Lines,9
fillcolor_defaults.js,LOC Metrics,Comment Lines,0
fillcolor_defaults.js,LOC Metrics,Code Lines,47
fillcolor_defaults.js,Halstead Metrics,Unique Operators,14
fillcolor_defaults.js,Halstead Metrics,Unique Operands,82
fillcolor_defaults.js,Halstead Metrics,Total Operators,180
fillcolor_defaults.js,Halstead Metrics,Total Operands,192
fillcolor_defaults.js,Halstead Metrics,Vocabulary,96
fillcolor_defaults.js,Halstead Metrics,Length,372
fillcolor_defaults.js,Halstead Metrics,Volume,2449.61
fillcolor_defaults.js,Halstead Metrics,Difficulty,16.39
fillcolor_defaults.js,Halstead Metrics,Effort,40149.64
fillcolor_defaults.js,Keyword Frequency,for,1
fillcolor_defaults.js,Keyword Frequency,return,1
fillcolor_defaults.js,Keyword Frequency,if,8
fillcolor_defaults.js,Keyword Frequency,try,1
fillcolor_defaults.js,Keyword Frequency,else,1
fillcolor_defaults.js,General,Average Line Length,44.26
fillcolor_defaults.js,Results,Final Score,55
fillcolor_defaults.js,Results,Grade,C

format_labels.js,LOC Metrics,Total Lines,22
format_labels.js,LOC Metrics,Blank Lines,7
format_labels.js,LOC Metrics,Comment Lines,0
format_labels.js,LOC Metrics,Code Lines,15
format_labels.js,Halstead Metrics,Unique Operators,8
format_labels.js,Halstead Metrics,Unique Operands,34
format_labels.js,Halstead Metrics,Total Operators,72
format_labels.js,Halstead Metrics,Total Operands,77
format_labels.js,Halstead Metrics,Vocabulary,42
format_labels.js,Halstead Metrics,Length,149
format_labels.js,Halstead Metrics,Volume,803.46
format_labels.js,Halstead Metrics,Difficulty,9.06
format_labels.js,Halstead Metrics,Effort,7278.36
format_labels.js,Keyword Frequency,if,2
format_labels.js,Keyword Frequency,return,1
format_labels.js,General,Average Line Length,37.33
format_labels.js,Results,Final Score,65
format_labels.js,Results,Grade,B-

get_trace_color.js,LOC Metrics,Total Lines,38
get_trace_color.js,LOC Metrics,Blank Lines,7
get_trace_color.js,LOC Metrics,Comment Lines,0
get_trace_color.js,LOC Metrics,Code Lines,31
get_trace_color.js,Halstead Metrics,Unique Operators,9
get_trace_color.js,Halstead Metrics,Unique Operands,48
get_trace_color.js,Halstead Metrics,Total Operators,117
get_trace_color.js,Halstead Metrics,Total Operands,126
get_trace_color.js,Halstead Metrics,Vocabulary,57
get_trace_color.js,Halstead Metrics,Length,243
get_trace_color.js,Halstead Metrics,Volume,1417.39
get_trace_color.js,Halstead Metrics,Difficulty,11.81
get_trace_color.js,Halstead Metrics,Effort,16742.95
get_trace_color.js,Keyword Frequency,if,4
get_trace_color.js,Keyword Frequency,return,5
get_trace_color.js,Keyword Frequency,else,4
get_trace_color.js,General,Average Line Length,37.39
get_trace_color.js,Results,Final Score,55
get_trace_color.js,Results,Grade,C

grouping_defaults.js,LOC Metrics,Total Lines,44
grouping_defaults.js,LOC Metrics,Blank Lines,8
grouping_defaults.js,LOC Metrics,Comment Lines,0
grouping_defaults.js,LOC Metrics,Code Lines,36
grouping_defaults.js,Halstead Metrics,Unique Operators,12
grouping_defaults.js,Halstead Metrics,Unique Operands,70
grouping_defaults.js,Halstead Metrics,Total Operators,130
grouping_defaults.js,Halstead Metrics,Total Operands,144
grouping_defaults.js,Halstead Metrics,Vocabulary,82
grouping_defaults.js,Halstead Metrics,Length,274
grouping_defaults.js,Halstead Metrics,Volume,1741.97
grouping_defaults.js,Halstead Metrics,Difficulty,12.34
grouping_defaults.js,Halstead Metrics,Effort,21500.88
grouping_defaults.js,Keyword Frequency,if,4
grouping_defaults.js,Keyword Frequency,else,1
grouping_defaults.js,General,Average Line Length,46.92
grouping_defaults.js,Results,Final Score,55
grouping_defaults.js,Results,Grade,C

hover.js,LOC Metrics,Total Lines,263
hover.js,LOC Metrics,Blank Lines,37
hover.js,LOC Metrics,Comment Lines,0
hover.js,LOC Metrics,Code Lines,226
hover.js,Halstead Metrics,Unique Operators,16
hover.js,Halstead Metrics,Unique Operands,335
hover.js,Halstead Metrics,Total Operators,825
hover.js,Halstead Metrics,Total Operands,1156
hover.js,Halstead Metrics,Vocabulary,351
hover.js,Halstead Metrics,Length,1981
hover.js,Halstead Metrics,Volume,16750.00
hover.js,Halstead Metrics,Difficulty,27.61
hover.js,Halstead Metrics,Effort,462400.09
hover.js,Keyword Frequency,for,11
hover.js,Keyword Frequency,if,22
hover.js,Keyword Frequency,try,2
hover.js,Keyword Frequency,return,13
hover.js,Keyword Frequency,with,2
hover.js,Keyword Frequency,else,2
hover.js,General,Average Line Length,43.74
hover.js,Results,Final Score,55
hover.js,Results,Grade,C

index.js,LOC Metrics,Total Lines,44
index.js,LOC Metrics,Blank Lines,4
index.js,LOC Metrics,Comment Lines,0
index.js,LOC Metrics,Code Lines,40
index.js,Halstead Metrics,Unique Operators,11
index.js,Halstead Metrics,Unique Operands,93
index.js,Halstead Metrics,Total Operators,109
index.js,Halstead Metrics,Total Operands,146
index.js,Halstead Metrics,Vocabulary,104
index.js,Halstead Metrics,Length,255
index.js,Halstead Metrics,Volume,1708.61
index.js,Halstead Metrics,Difficulty,8.63
